"id","likesCount","ownerProfilePicUrl","ownerUsername","postUrl","text","timestamp"
"18365915359018226","0","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/418648003_3453007274916422_2547165789241573527_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=6geALe_MPjoQ7kNvgFrJWbD&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYAVsqHBKv2hf4qUowhfoWWWymzPO5k0UTadeQG5sne_1w&oe=668121FE&_nc_sid=2999b8","kangmaz_supendi","https://www.instagram.com/p/CtdGknuPqYw/","@fyrs_rr 😆😆","2023-06-14T05:40:45.000Z"
"17990974988011016","0","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/320687834_668738091378587_4018214717919534293_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=pLeSWRUO5wMQ7kNvgGQkGCy&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYAQh4lu1R4WjFdnsRXrkcbHR8YUDMbqHcfpqvQfNNc65A&oe=66811794&_nc_sid=2999b8","mashelnasya","https://www.instagram.com/p/CtdGknuPqYw/","@muslihitz86 koment ter cakeeep🤣🤣🤣","2023-06-14T05:42:28.000Z"
"18211735117218240","6","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/413268161_1376912506283648_5578638882205475304_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=S4azXkp-39gQ7kNvgESEkyT&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYCZo6TpeAwaPaVX3mKEFKWQ7DQuh7ejQdcf_4iUVZIh3A&oe=66810DC5&_nc_sid=2999b8","mhyshinta","https://www.instagram.com/p/CtdGknuPqYw/","lanjutkan e-parking,sampek berlaku tenanan pokoke...mengurangi parkir ilegal😂😂😂..angger mandek endi enggon kenek parkir motor 2k..basamu wes nompo duite ditinggal ngalih🤣🤣🤣..mbok'o ditulisane motor 1k..tetep dikon mbayar 2k😂","2023-06-14T05:48:33.000Z"
"18021235141526119","2","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/379444318_800346658556289_680433296889896349_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=rBVFELWnCAMQ7kNvgEtE5X9&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYBV81c6ahxoXw2vmT2qe5u8JEogfbXlIa37HsNLP4Pbhg&oe=66811980&_nc_sid=2999b8","kristiazhwhas","https://www.instagram.com/p/CtdGknuPqYw/","𝗟𝗮𝗸 𝗿𝘂𝗺𝗶𝘁 𝘆𝗼 𝗟𝗲𝗿𝗲𝗻𝗼,𝗮𝗸𝗲𝗵 𝘀𝗶𝗻𝗴 𝗴𝗲𝗹𝗲𝗺 𝗱𝗮𝗱𝗶 𝗷𝘂𝗿𝘂 𝗽𝗮𝗿𝗸𝗶𝗿...𝘄𝗸𝘄𝗸𝘄𝗸🤣🤣🤣𝗴𝗮𝗸 𝘂𝘀𝗮𝗵 𝗮𝗟𝗲𝗺𝗮𝗻...😆","2023-06-14T05:58:26.000Z"
"17991254387067632","0","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/363849665_3455298351399285_207392307813646214_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=uvQbn79T_EwQ7kNvgHPGjXi&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYCxCRjLsvBrppSXCiDl9BklXzhVWeFl5xOH5MK6rqHX1w&oe=66811C82&_nc_sid=2999b8","jejaklangit88","https://www.instagram.com/p/CtdGknuPqYw/","@itzsgaa_ pas ono konser denny caknan karo MNC TV poro jukir iso gae ngredit motor ngertio, difkir fkir sakjane yo mesakke, tapi dilain sisi kok greget ke yo lur","2023-06-14T05:59:11.000Z"
"18026319016537759","0","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/363849665_3455298351399285_207392307813646214_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=uvQbn79T_EwQ7kNvgHPGjXi&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYCxCRjLsvBrppSXCiDl9BklXzhVWeFl5xOH5MK6rqHX1w&oe=66811C82&_nc_sid=2999b8","jejaklangit88","https://www.instagram.com/p/CtdGknuPqYw/","@f3_ndra lhaa ndalah,podo, tapi sek ngenes awakmu, aku wae parkir mobil ning ngarep pendopo ditarik 2000,gek blas tanpa karcis, ngono kui piye jal, Indonesia arep dijak maju angel to, mbalek maneh nang SDM","2023-06-14T06:01:30.000Z"
"18223301296239251","3","https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=gt6nfLKGL2IQ7kNvgEjw5Fs&edm=AClPCLABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AYCDFH5Xrd1O6Ki9u2vF8XvlIqxSuC2-__2BlsszJilhcw&oe=6681300F&_nc_sid=eec150","rudirianto3219992023","https://www.instagram.com/p/CtdGknuPqYw/","KALO ALESAN RIBET YA BELAJAR. KALO MASIH GAK MAU RIBET YA GANTI PEKERJAAN. TOH BANYAK YANG KOK GANTIIN KERJA KALIAN😂","2023-06-14T06:31:25.000Z"
"17978158553104785","0","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/448450181_437934409104027_1548311687800528665_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=t4PksbOI4fEQ7kNvgEjagjz&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYDNOYNTBfSCFlXnblhXb7RrdQ7WZFSGh3x2wTYN8jsQqQ&oe=66810E05&_nc_sid=2999b8","_raasgtiulti_","https://www.instagram.com/p/CtdGknuPqYw/","Regenerasi ae ga sihh😂","2023-06-14T06:34:34.000Z"
"18011287951713518","0","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/442686469_1702137933958280_7361675874474725197_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=dfv2bja_xbAQ7kNvgGTWfjM&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYDLgUl39rXRhcddfJWHkxir6pAfOlFfUWQSnZmxXmB9zQ&oe=66812D7B&_nc_sid=2999b8","kustyoriniaprilia","https://www.instagram.com/p/CtdGknuPqYw/","Mlampah wae nek mboten purun parkir.. Ngono wae og bingung","2023-06-14T06:35:46.000Z"
"18369931060030860","1","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/444224448_788788226547708_2485374350405040565_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=ZQ7nyFocmJ4Q7kNvgGV_7xl&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYCBRwqrnTJXrBJIXwqW_fsS1Od3MK8kA8HCAoV-EwVGqA&oe=66813ECB&_nc_sid=2999b8","dhul_20bhajoel","https://www.instagram.com/p/CtdGknuPqYw/","Ribet? Sg ribet kw kui wg djak penak kg angel ,,negoro kog arep maju djak pnak ae modelan ngene ki sg garai ra maju2","2023-06-14T06:37:49.000Z"
"17981755694230949","0","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/402562534_2050943525260387_9199858015341050747_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=3kqLSrLCirsQ7kNvgHpZHHc&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYC_BOjQsgEk35SKUAesAuzAHZiA_-Dm7N8ocMUo5sqICA&oe=668113AA&_nc_sid=2999b8","bosnyaran.co.id","https://www.instagram.com/p/CtdGknuPqYw/","Wkwkwk parkir oleh e akeh yo 😂😂😮 tak adek lahan parkir piye masuk ra😂😂","2023-06-14T07:17:38.000Z"
"18368326474059661","0","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/448717178_386347591093134_2234311426669791311_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=F-SnOd5UT-IQ7kNvgED4GJK&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYDUM2dY2o0X9c-ap-lW_SjABvLC4BW3CquWVx_DIOM4ZA&oe=66811C84&_nc_sid=2999b8","itsmeolv_","https://www.instagram.com/p/CtdGknuPqYw/","@aheunaegawijaya ben","2023-06-14T07:24:09.000Z"
"17997037102913563","0","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/67686694_685300858635954_2190323700509704192_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=w9oTT-_EvkMQ7kNvgFQ-ucN&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYBmXawavifLZAk3gLlmNRqMiJdPuZ7uCKn3he0v6oMffg&oe=6681168F&_nc_sid=2999b8","bangkit_dc11","https://www.instagram.com/p/CtdGknuPqYw/","@fyrs_rr aku arep komen bak e ws enek sng muni 😁😁","2023-06-14T08:15:45.000Z"
