"id","likesCount","ownerProfilePicUrl","ownerUsername","postUrl","text","timestamp"
"18223792273173237","1","https://instagram.fbog2-5.fna.fbcdn.net/v/t51.2885-19/117103094_182869323224170_8484235318804697707_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbog2-5.fna.fbcdn.net&_nc_cat=110&_nc_ohc=WwhbPzJUfS0Q7kNvgER7Z8V&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYBkbtOJQioxBrC8Milw5A7piYbkrvWcwL8P5OYVSfPisQ&oe=66811C4F&_nc_sid=2999b8","brurysayfullh","https://www.instagram.com/p/CskRdqCJQgp/","Mungkin jukirnya di training dulu....","2023-05-23T01:41:49.000Z"
"17917164029735990","0","https://instagram.fbog2-3.fna.fbcdn.net/v/t51.2885-19/281486223_3159119701042386_3298235577897980728_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbog2-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=2oqHS4vGjlQQ7kNvgGwDEGO&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYAgJHx8ZDdyCr2WeHEeKel_lA9JxxGMPaBwd1N-m4EEcg&oe=6681261B&_nc_sid=2999b8","zacky_punk","https://www.instagram.com/p/CskRdqCJQgp/","Seng sabar ya pak jukir😂","2023-05-23T01:50:27.000Z"
"17938519598549339","1","https://instagram.fbog2-5.fna.fbcdn.net/v/t51.2885-19/440234464_3676788602534397_892650331692305862_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbog2-5.fna.fbcdn.net&_nc_cat=109&_nc_ohc=qdXwNfy2kMgQ7kNvgGfdlOz&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYBrwVbudmvgNGve706FwAS-4963OnOKpLG-KH-3VuDwjg&oe=6681312E&_nc_sid=2999b8","lia_novitaaasari","https://www.instagram.com/p/CskRdqCJQgp/","Teknologi msa kini..... Kadang yg muda aja ada yg gaptek.. Apalgi bpk2 jukir.. Perlu ekstra utk belajar lgi... 😢","2023-05-23T02:16:15.000Z"
"17863248983900628","1","https://instagram.fbog2-4.fna.fbcdn.net/v/t51.2885-19/412761981_1072159870639405_4698783194718254248_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbog2-4.fna.fbcdn.net&_nc_cat=101&_nc_ohc=RonaX6bSFXMQ7kNvgHeOZ29&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYANbGDUVn7YHfZ1ux-SeAA6Ixw9cnlIawYuz6xTf1jo0w&oe=66813952&_nc_sid=2999b8","agungprihatmaja","https://www.instagram.com/p/CskRdqCJQgp/","Kaboten setor paleng wkwwkwk 😂😂","2023-05-23T02:26:54.000Z"
"17872209035855742","1","https://instagram.fbog2-3.fna.fbcdn.net/v/t51.2885-19/439857573_262425846864462_2350097836732423684_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbog2-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=YRNkzixLmIQQ7kNvgHsF8LQ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYCpuT9gqwvmRnvN4vfuHMccz45iU4vn47Y96FnChnO-pA&oe=66813538&_nc_sid=2999b8","tri.pika.3","https://www.instagram.com/p/CskRdqCJQgp/","Ya bukan kaboten setor juga,,kan jukir ndk indo kebanyakan sudah berumur,,ya kalo berumur mereka sekolah ndak papa toh masih bisa baca lha kalo yang dak sekolah kan ya kasian juga","2023-05-23T03:02:44.000Z"
"18047112961434323","0","https://instagram.fbog2-5.fna.fbcdn.net/v/t51.2885-19/79306423_783805338710974_6326492084047970304_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbog2-5.fna.fbcdn.net&_nc_cat=110&_nc_ohc=FKL4ScdrCBwQ7kNvgF_bLMm&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYDYaa_RQgHwIzG3cRmf5VEPN1xRGMwVVWOJlcXlSaoaHQ&oe=66811EED&_nc_sid=2999b8","galih_wie017","https://www.instagram.com/p/CskRdqCJQgp/","Alasan wae","2023-05-23T03:07:33.000Z"
"17934723464581364","0","https://instagram.fbog2-5.fna.fbcdn.net/v/t51.2885-19/378572181_674941994574029_6131450249283672209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbog2-5.fna.fbcdn.net&_nc_cat=105&_nc_ohc=cv4QdOMqmkQQ7kNvgEduVEr&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYAacbJONSp0fHUQjgzm28oWTxWhnGTcpeJzLkBYa97Txw&oe=6681416F&_nc_sid=2999b8","dhl.info","https://www.instagram.com/p/CskRdqCJQgp/","Apik","2023-05-23T05:46:35.000Z"
"18256552918199747","1","https://instagram.fbog2-4.fna.fbcdn.net/v/t51.2885-19/446105745_2160843367648104_5694544974480389693_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbog2-4.fna.fbcdn.net&_nc_cat=100&_nc_ohc=CyHkTcGFzS8Q7kNvgH_f_4A&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYAcoJv2Ix6MwPjc7VfSVA1clvBFY3Fb4N9L3DN_mobbZw&oe=66812321&_nc_sid=2999b8","tharrymunyill","https://www.instagram.com/p/CskRdqCJQgp/","Rumit apa cuan nya kurang? Biasanya kan 2k/motor, skrng 1k/motor😂😂😂","2023-05-23T07:45:54.000Z"
"18066153649380452","0","https://instagram.fbog2-5.fna.fbcdn.net/v/t51.2885-19/427525484_913213127006290_1130656403074250963_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbog2-5.fna.fbcdn.net&_nc_cat=110&_nc_ohc=mdRjFpDBPl0Q7kNvgFO1vze&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYCMPQ02nwn3R9-0uNM7crDPpSbbZ_XfyBZiAkISrEqLdw&oe=668139E3&_nc_sid=2999b8","ilove_ponorogo","https://www.instagram.com/p/CskRdqCJQgp/","@tharrymunyill nice","2023-05-23T08:04:45.000Z"
"18188797228271835","0","https://instagram.fbog2-5.fna.fbcdn.net/v/t51.2885-19/427525484_913213127006290_1130656403074250963_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbog2-5.fna.fbcdn.net&_nc_cat=110&_nc_ohc=mdRjFpDBPl0Q7kNvgFO1vze&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYCMPQ02nwn3R9-0uNM7crDPpSbbZ_XfyBZiAkISrEqLdw&oe=668139E3&_nc_sid=2999b8","ilove_ponorogo","https://www.instagram.com/p/CskRdqCJQgp/","@agungprihatmaja bner","2023-05-23T08:05:01.000Z"
